Date,Start Time,End Time,Duration (min),From,To,KM,Trip Type,Purpose,Claim (ZAR),Month
2024-06-07,2024-06-07 12:45:55,2024-06-07 13:25:56,40.0,"-26.1096, 28.0112","-26.1104, 27.8915",13.46,Business,Client Visit,62.45,June
2024-06-07,2024-06-07 13:47:10,2024-06-07 13:57:44,10.6,"-26.1093, 27.8859","-26.1083, 27.8949",1.08,Business,Meeting,5.01,June
2024-06-08,2024-06-08 12:11:49,2024-06-08 12:21:21,9.5,"-26.1094, 27.8958","-26.1064, 27.8822",1.39,Business,Meeting,6.45,June
2024-06-08,2024-06-08 12:37:54,2024-06-08 12:50:00,12.1,"-26.1092, 27.8861","-26.1151, 27.897",1.36,Business,Meeting,6.31,June
2024-06-09,2024-06-09 12:26:54,2024-06-09 12:52:49,25.9,"-26.1014, 27.9013","-26.1096, 27.8956",5.73,Business,Client Visit,26.59,June
2024-06-10,2024-06-10 08:05:45,2024-06-10 08:20:49,15.1,"-26.1094, 27.8958","-26.1299, 27.9042",4.16,Business,Meeting,19.3,June
2024-06-10,2024-06-10 16:09:00,2024-06-10 16:15:50,6.8,"-26.1299, 27.9041","-26.11, 27.8858",3.41,Business,Meeting,15.82,June
2024-06-10,2024-06-10 16:27:49,2024-06-10 16:36:06,8.3,"-26.1092, 27.8873","-26.1094, 27.8958",2.49,Business,Meeting,11.55,June
2024-06-11,2024-06-11 08:01:28,2024-06-11 09:06:13,64.8,"-26.1093, 27.8958","-26.119, 28.094",22.46,Business,Meeting,104.21,June
2024-06-11,2024-06-11 09:47:38,2024-06-11 10:22:00,34.4,"-26.1249, 28.0876","-26.1618, 28.0477",7.07,Business,Client Visit,32.8,June
2024-06-11,2024-06-11 11:45:29,2024-06-11 11:55:17,9.8,"-26.1618, 28.0476","-26.1776, 28.011",4.92,Business,Meeting,22.83,June
2024-06-11,2024-06-11 12:05:53,2024-06-11 12:33:33,27.7,"-26.1773, 28.0105","-26.1096, 27.8956",16.02,Business,Client Visit,74.33,June
2024-06-12,2024-06-12 12:02:09,2024-06-12 12:30:54,28.8,"-26.1045, 27.927","-26.1012, 27.9005",2.67,Business,Meeting,12.39,June
2024-06-13,2024-06-13 08:13:54,2024-06-13 08:57:55,44.0,"-26.1094, 27.8958","-26.0841, 27.9028",2.9,Business,Meeting,13.46,June
2024-06-13,2024-06-13 10:08:09,2024-06-13 10:38:58,30.8,"-26.0512, 27.8909","-26.0097, 27.9949",13.88,Business,Client Visit,64.4,June
2024-06-13,2024-06-13 11:37:11,2024-06-13 11:50:53,13.7,"-26.0097, 27.9949","-26.0329, 28.0127",3.15,Business,Meeting,14.62,June
2024-06-13,2024-06-13 12:36:33,2024-06-13 13:18:39,42.1,"-26.033, 28.0127","-26.1119, 27.8914",17.39,Business,Client Visit,80.69,June
2024-06-14,2024-06-14 06:42:25,2024-06-14 06:58:39,16.2,"-26.1094, 27.8957","-26.1304, 27.9035",2.54,Business,Local Travel,11.79,June
2024-06-14,2024-06-14 15:38:33,2024-06-14 15:51:40,13.1,"-26.1294, 27.9026","-26.1092, 27.8859",3.09,Business,Meeting,14.34,June
2024-06-16,2024-06-16 12:18:42,2024-06-16 12:42:06,23.4,"-26.1089, 27.8864","-26.1061, 27.9031",1.7,Business,Meeting,7.89,June
2024-06-16,2024-06-16 12:42:06,2024-06-17 13:03:02,1460.9,"-26.1096, 27.8925","-26.1004, 27.9051",1.88,Business,Local Travel,8.72,June
2024-06-18,2024-06-18 07:57:01,2024-06-18 08:32:01,35.0,"-26.1097, 27.8957","-26.1498, 28.0307",18.89,Business,General Travel,87.65,June
2024-06-18,2024-06-18 11:17:25,2024-06-18 11:28:41,11.3,"-26.1494, 28.0289","-26.1248, 28.0351",3.69,Business,Meeting,17.12,June
2024-06-18,2024-06-18 11:38:07,2024-06-18 12:15:45,37.6,"-26.1248, 28.035","-26.1476, 27.894",17.66,Business,Client Visit,81.94,June
2024-06-18,2024-06-18 13:44:03,2024-06-18 13:54:57,10.9,"-26.1469, 27.8927","-26.1092, 27.8859",5.12,Business,Client Visit,23.76,June
2024-06-18,2024-06-18 14:07:33,2024-06-18 14:17:00,9.4,"-26.1092, 27.886","-26.1095, 27.8957",1.86,Business,Meeting,8.63,June
2024-06-19,2024-06-19 06:40:37,2024-06-19 08:44:13,123.6,"-26.1094, 27.8957","-26.1295, 27.903",61.13,Business,Long Distance,283.64,June
2024-06-19,2024-06-19 15:55:54,2024-06-19 16:39:24,43.5,"-26.1297, 27.9049","-26.1094, 27.8958",2.44,Business,Meeting,11.32,June
2024-06-20,2024-06-20 08:00:52,2024-06-20 08:17:22,16.5,"-26.1094, 27.8958","-26.1297, 27.9049",2.44,Business,Meeting,11.32,June
2024-06-20,2024-06-20 15:35:38,2024-06-20 15:42:55,7.3,"-26.1287, 27.9023","-26.1092, 27.8859",2.9,Business,Meeting,13.46,June
2024-06-21,2024-06-21 06:42:36,2024-06-21 07:08:41,26.1,"-26.1043, 27.9002","-26.1294, 27.9029",2.81,Business,Local Travel,13.04,June
2024-06-21,2024-06-21 15:12:46,2024-06-21 15:23:43,10.9,"-26.1296, 27.9038","-26.1108, 27.8854",3.02,Business,Meeting,14.01,June
2024-06-22,2024-06-22 12:35:12,2024-06-22 13:09:57,34.8,"-26.1094, 27.8958","-26.1061, 27.8989",1.24,Business,Meeting,5.75,June
2024-06-22,2024-06-22 14:01:14,2024-06-22 14:10:45,9.5,"-26.1092, 27.8858","-26.1096, 27.8956",2.87,Business,Meeting,13.32,June
2024-06-24,2024-06-24 06:51:49,2024-06-24 07:12:03,20.2,"-26.1096, 27.8957","-26.1308, 27.9031",2.47,Business,Local Travel,11.46,June
2024-06-25,2024-06-25 06:50:24,2024-06-25 07:23:19,32.9,"-26.1034, 27.8995","-26.1318, 27.9002",3.15,Business,Local Travel,14.62,June
2024-06-25,2024-06-25 16:10:07,2024-06-25 16:51:55,41.8,"-26.1245, 27.9042","-26.1094, 27.8958",1.87,Business,Meeting,8.68,June
2024-06-26,2024-06-26 08:02:06,2024-06-26 08:18:41,16.6,"-26.1094, 27.8958","-26.1295, 27.9026",3.93,Business,Meeting,18.24,June
2024-06-26,2024-06-26 13:15:08,2024-06-26 13:30:09,15.0,"-26.1292, 27.9027","-26.164, 27.9511",7.1,Business,Client Visit,32.94,June
2024-06-26,2024-06-26 13:35:45,2024-06-26 13:51:09,15.4,"-26.1639, 27.9521","-26.1498, 28.0306",9.42,Business,Client Visit,43.71,June
2024-06-26,2024-06-26 16:56:05,2024-06-26 17:21:17,25.2,"-26.1495, 28.0309","-26.1639, 27.9514",10.48,Business,Client Visit,48.63,June
2024-06-26,2024-06-26 17:32:29,2024-06-26 17:46:50,14.3,"-26.1639, 27.9514","-26.1041, 27.9237",9.28,Business,Client Visit,43.06,June
2024-06-26,2024-06-26 17:57:35,2024-06-26 18:06:03,8.5,"-26.1031, 27.9239","-26.1095, 27.8956",3.44,Business,Meeting,15.96,June
2024-06-27,2024-06-27 06:49:37,2024-06-27 07:31:16,41.6,"-26.1094, 27.8958","-26.1294, 27.9028",2.34,Business,Local Travel,10.86,June
2024-06-27,2024-06-27 15:58:41,2024-06-27 16:43:15,44.6,"-26.1307, 27.9035","-26.1187, 27.8976",1.46,Business,Meeting,6.77,June
2024-06-28,2024-06-28 06:45:46,2024-06-28 07:10:15,24.5,"-26.1093, 27.8957","-26.1307, 27.9035",2.5,Business,Local Travel,11.6,June
2024-06-28,2024-06-28 09:42:21,2024-06-28 10:00:02,17.7,"-26.1294, 27.9029","-26.0809, 27.8543",7.3,Business,Client Visit,33.87,June
2024-06-28,2024-06-28 11:38:54,2024-06-28 12:04:09,25.2,"-26.0809, 27.8542","-26.1029, 27.928",10.7,Business,Client Visit,49.65,June
2024-06-28,2024-06-28 13:59:54,2024-06-28 14:16:12,16.3,"-26.1294, 27.9028","-26.1092, 27.886",3.26,Business,Meeting,15.13,June
2024-06-28,2024-06-28 14:33:41,2024-06-28 14:40:45,7.1,"-26.1088, 27.8859","-26.1095, 27.8956",1.96,Business,Meeting,9.09,June
2024-06-29,2024-06-29 10:15:41,2024-06-29 10:36:12,20.5,"-26.0724, 27.9167","-26.1092, 27.886",5.19,Business,Client Visit,24.08,June
2024-06-30,2024-06-30 11:21:12,2024-06-30 11:47:17,26.1,"-26.1096, 27.8955","-26.1414, 27.9209",10.6,Business,Client Visit,49.18,June
2024-06-30,2024-06-30 13:38:41,2024-06-30 14:03:41,25.0,"-26.1422, 27.9214","-26.1095, 27.8957",7.58,Business,Client Visit,35.17,June
2024-06-30,2024-06-30 14:18:41,2024-06-30 14:28:01,9.3,"-26.1094, 27.8958","-26.1092, 27.886",2.22,Business,Meeting,10.3,June
2024-06-30,2024-06-30 14:43:41,2024-06-30 14:53:28,9.8,"-26.1092, 27.8859","-26.1096, 27.8955",1.73,Business,Meeting,8.03,June
2024-07-01,2024-07-01 07:25:38,2024-07-01 08:26:47,61.1,"-26.114, 27.8901","-26.1521, 27.7868",25.45,Business,Long Distance,118.09,July
2024-07-01,2024-07-01 08:39:15,2024-07-01 09:00:11,20.9,"-26.1519, 27.7874","-26.1299, 27.8507",8.38,Business,Meeting,38.88,July
2024-07-01,2024-07-01 09:21:09,2024-07-01 09:30:34,9.4,"-26.1294, 27.8508","-26.1616, 27.8762",4.43,Business,Meeting,20.56,July
2024-07-01,2024-07-01 10:56:56,2024-07-01 11:43:41,46.8,"-26.1616, 27.875","-26.1723, 27.9118",7.55,Business,Client Visit,35.03,July
2024-07-01,2024-07-01 11:48:41,2024-07-01 11:58:02,9.3,"-26.1053, 27.9268","-26.1096, 27.8956",3.84,Business,Meeting,17.82,July
2024-07-01,2024-07-01 14:53:42,2024-07-01 15:13:28,19.8,"-26.1096, 27.8956","-26.1252, 27.8702",5.4,Business,Client Visit,25.06,July
2024-07-01,2024-07-01 16:20:58,2024-07-01 16:41:23,20.4,"-26.1251, 27.866","-26.1031, 27.8995",6.91,Business,Client Visit,32.06,July
2024-07-02,2024-07-02 10:21:49,2024-07-02 11:31:59,70.2,"-26.104, 27.9002","-26.1484, 28.1812",43.08,Business,Client Visit,199.89,July
2024-07-02,2024-07-02 12:40:45,2024-07-02 13:03:51,23.1,"-26.1525, 28.1829","-26.244, 28.1631",18.58,Business,Client Visit,86.21,July
2024-07-02,2024-07-02 13:19:33,2024-07-02 14:13:41,54.1,"-26.2436, 28.1626","-26.1423, 27.9211",42.1,Business,Client Visit,195.34,July
2024-07-03,2024-07-03 06:50:09,2024-07-03 07:05:30,15.3,"-26.1094, 27.8957","-26.1294, 27.9023",3.88,Business,Local Travel,18.0,July
2024-07-03,2024-07-03 09:16:40,2024-07-03 10:04:28,47.8,"-26.126, 27.9082","-26.1498, 28.0258",14.78,Business,Client Visit,68.58,July
2024-07-03,2024-07-03 13:05:28,2024-07-03 13:32:42,27.2,"-26.1494, 28.0297","-26.1299, 27.9042",17.4,Business,Client Visit,80.74,July
2024-07-03,2024-07-03 13:39:13,2024-07-03 14:13:37,34.4,"-26.1294, 27.9028","-26.1493, 28.0296",15.54,Business,Client Visit,72.11,July
2024-07-03,2024-07-03 15:55:11,2024-07-03 16:26:43,31.5,"-26.1481, 28.0329","-26.144, 27.9888",5.14,Business,Client Visit,23.85,July
2024-07-03,2024-07-03 16:41:13,2024-07-03 17:16:32,35.3,"-26.129, 27.97","-26.1095, 27.8957",11.2,Business,Client Visit,51.97,July
2024-07-04,2024-07-04 16:11:41,2024-07-04 16:23:21,11.7,"-26.109, 27.8863","-26.1049, 27.8991",1.36,Business,Meeting,6.31,July
2024-07-05,2024-07-05 15:30:25,2024-07-05 15:37:45,7.3,"-26.1293, 27.9034","-26.1092, 27.8858",3.23,Business,Meeting,14.99,July
2024-07-05,2024-07-05 15:42:18,2024-07-05 16:03:01,20.7,"-26.1092, 27.8863","-26.1126, 27.8957",1.01,Business,Meeting,4.69,July
2024-07-06,2024-07-06 13:40:27,2024-07-06 14:06:26,26.0,"-26.1095, 27.8958","-26.0624, 27.9457",7.82,Business,Client Visit,36.28,July
2024-07-06,2024-07-06 14:28:22,2024-07-06 14:51:40,23.3,"-26.064, 27.9423","-26.1095, 27.8956",7.74,Business,Client Visit,35.91,July
2024-07-08,2024-07-08 06:52:12,2024-07-08 07:21:40,29.5,"-26.1146, 27.8958","-26.0922, 27.7714",16.49,Business,General Travel,76.51,July
2024-07-08,2024-07-08 08:21:45,2024-07-08 08:46:42,24.9,"-26.0877, 27.7708","-25.9061, 28.0347",33.75,Business,Meeting,156.6,July
2024-07-08,2024-07-08 09:35:10,2024-07-08 10:21:25,46.2,"-25.9015, 28.0364","-26.0922, 27.7714",37.89,Business,Client Visit,175.81,July
2024-07-08,2024-07-08 10:28:36,2024-07-08 11:25:44,57.1,"-26.0848, 27.7775","-26.1241, 28.0346",30.08,Business,Client Visit,139.57,July
2024-07-08,2024-07-08 13:53:07,2024-07-08 14:22:15,29.1,"-26.1248, 28.0351","-26.1093, 27.8957",15.88,Business,Client Visit,73.68,July
2024-07-08,2024-07-08 15:16:40,2024-07-08 15:31:40,15.0,"-26.1096, 27.8958","-26.1253, 27.8654",7.71,Business,Client Visit,35.77,July
2024-07-08,2024-07-08 16:32:31,2024-07-08 16:46:41,14.2,"-26.1253, 27.8653","-26.1047, 27.924",8.2,Business,Client Visit,38.05,July
2024-07-08,2024-07-08 16:54:57,2024-07-08 17:03:54,8.9,"-26.1036, 27.9228","-26.1095, 27.8957",3.59,Business,Meeting,16.66,July
2024-07-09,2024-07-09 06:36:12,2024-07-09 07:42:49,66.6,"-26.104, 27.8995","-26.1248, 28.0351",15.25,Business,General Travel,70.76,July
2024-07-09,2024-07-09 15:19:00,2024-07-09 16:06:40,47.7,"-26.1001, 27.99","-26.1095, 27.8956",10.98,Business,Client Visit,50.95,July
2024-07-10,2024-07-10 08:18:00,2024-07-10 09:10:48,52.8,"-26.1094, 27.8958","-26.1132, 28.0552",18.15,Business,Meeting,84.22,July
2024-07-10,2024-07-10 13:56:10,2024-07-10 14:12:16,16.1,"-26.1133, 28.0552","-26.1001, 27.99",7.55,Business,Client Visit,35.03,July
2024-07-10,2024-07-10 14:19:14,2024-07-10 14:46:40,27.4,"-26.0962, 27.9859","-26.1092, 27.886",11.25,Business,Client Visit,52.2,July
2024-07-10,2024-07-10 15:03:19,2024-07-10 15:11:40,8.3,"-26.1103, 27.8859","-26.1096, 27.8958",1.49,Business,Meeting,6.91,July
2024-07-11,2024-07-11 06:36:40,2024-07-11 07:16:29,39.8,"-26.1093, 27.8954","-26.1254, 28.0341",17.09,Business,General Travel,79.3,July
2024-07-11,2024-07-11 15:32:33,2024-07-11 15:45:57,13.4,"-26.1246, 28.035","-26.0985, 27.9932",5.12,Business,Client Visit,23.76,July
2024-07-11,2024-07-11 15:55:19,2024-07-11 16:20:23,25.1,"-26.1002, 27.9903","-26.1038, 27.9241",7.27,Business,Client Visit,33.73,July
2024-07-11,2024-07-11 16:35:05,2024-07-11 16:44:11,9.1,"-26.1039, 27.9243","-26.1096, 27.8957",3.3,Business,Meeting,15.31,July
2024-07-12,2024-07-12 05:39:01,2024-07-12 07:08:45,89.7,"-26.105, 27.9002","-25.8155, 28.2958",79.24,Business,Long Distance,367.67,July
2024-07-12,2024-07-12 07:59:42,2024-07-12 08:42:18,39.3,"-25.8187, 28.2822","-25.8153, 28.2953",24.23,Business,Long Distance,112.43,July
2024-07-12,2024-07-12 10:35:37,2024-07-12 11:00:15,24.6,"-25.8154, 28.2958","-25.76, 28.274",7.21,Business,Client Visit,33.45,July
2024-07-12,2024-07-12 12:02:02,2024-07-12 12:31:41,29.6,"-25.7675, 28.2672","-25.8146, 28.2958",6.83,Business,Client Visit,31.69,July
2024-07-12,2024-07-12 13:49:12,2024-07-12 14:02:51,13.7,"-25.8153, 28.2954","-25.8243, 28.2952",4.09,Business,Meeting,18.98,July
2024-07-12,2024-07-12 15:31:41,2024-07-12 15:49:13,17.5,"-25.8264, 28.2952","-25.8222, 28.2959",1.09,Business,Meeting,5.06,July
2024-07-12,2024-07-12 16:50:10,2024-07-12 17:08:40,18.5,"-25.8222, 28.2959","-25.8172, 28.2817",1.53,Business,Meeting,7.1,July
2024-07-12,2024-07-12 17:13:12,2024-07-12 17:57:50,44.6,"-25.8178, 28.2683","-26.0848, 27.8536",56.05,Business,Client Visit,260.07,July
2024-07-12,2024-07-12 18:10:10,2024-07-12 18:24:59,14.8,"-26.0841, 27.8543","-26.0878, 27.7707",10.29,Business,General Travel,47.75,July
2024-07-12,2024-07-12 18:31:40,2024-07-12 19:12:58,41.3,"-26.0957, 27.7738","-26.1096, 27.8956",18.19,Business,General Travel,84.4,July
2024-07-14,2024-07-14 11:40:12,2024-07-14 11:49:26,9.2,"-26.1005, 27.9051","-26.1047, 27.924",1.94,Business,Meeting,9.0,July
2024-07-14,2024-07-14 12:01:40,2024-07-14 12:07:41,6.0,"-26.1037, 27.9243","-26.1005, 27.9057",1.9,Business,Meeting,8.82,July
2024-07-14,2024-07-14 12:14:40,2024-07-14 12:18:56,4.3,"-26.1005, 27.9058","-26.1094, 27.8957",1.67,Business,Meeting,7.75,July
2024-07-15,2024-07-15 14:12:25,2024-07-15 14:28:30,16.1,"-26.1295, 27.9024","-26.1095, 27.8958",2.78,Business,Meeting,12.9,July
2024-07-15,2024-07-15 15:08:45,2024-07-15 15:25:46,17.0,"-26.1095, 27.8958","-26.1251, 27.866",6.44,Business,Client Visit,29.88,July
2024-07-15,2024-07-15 16:29:28,2024-07-15 17:00:56,31.5,"-26.1253, 27.8654","-26.1096, 27.8861",6.61,Business,Client Visit,30.67,July
2024-07-15,2024-07-15 17:11:40,2024-07-15 17:24:26,12.8,"-26.1092, 27.8861","-26.1139, 27.8951",1.03,Business,Meeting,4.78,July
2024-07-16,2024-07-16 08:02:52,2024-07-16 08:11:40,8.8,"-26.1295, 27.9028","-26.1471, 27.8927",3.96,Business,Meeting,18.37,July
2024-07-16,2024-07-16 08:43:55,2024-07-16 09:00:10,16.2,"-26.1468, 27.8927","-26.1294, 27.9028",2.18,Business,Meeting,10.12,July
2024-07-16,2024-07-16 09:47:30,2024-07-16 10:26:41,39.2,"-26.1201, 27.9133","-26.1496, 28.027",16.96,Business,Client Visit,78.69,July
2024-07-16,2024-07-16 15:51:41,2024-07-16 17:05:15,73.6,"-26.1493, 28.0297","-26.1103, 27.8968",18.92,Business,Client Visit,87.79,July
2024-07-17,2024-07-17 06:51:43,2024-07-17 07:33:46,42.0,"-26.1089, 27.8957","-26.1519, 27.7871",16.1,Business,General Travel,74.7,July
2024-07-17,2024-07-17 10:01:33,2024-07-17 10:26:30,24.9,"-26.1527, 27.7888","-26.1433, 27.8686",10.29,Business,Client Visit,47.75,July
2024-07-17,2024-07-17 10:52:55,2024-07-17 11:13:33,20.6,"-26.1427, 27.8695","-26.111, 27.891",8.43,Business,Client Visit,39.12,July
2024-07-17,2024-07-17 11:18:45,2024-07-17 11:33:46,15.0,"-26.1095, 27.8958","-26.147, 27.8927",6.5,Business,Client Visit,30.16,July
2024-07-17,2024-07-17 12:53:46,2024-07-17 13:01:27,7.7,"-26.147, 27.8927","-26.1294, 27.9027",2.25,Business,Meeting,10.44,July
2024-07-17,2024-07-17 16:36:21,2024-07-17 16:49:55,13.6,"-26.1295, 27.9031","-26.1097, 27.8858",4.51,Business,Meeting,20.93,July
2024-07-17,2024-07-17 17:01:16,2024-07-17 17:16:12,14.9,"-26.1092, 27.8861","-26.1121, 27.8965",1.08,Business,Meeting,5.01,July
2024-07-18,2024-07-18 06:34:28,2024-07-18 07:24:16,49.8,"-26.1093, 27.8957","-26.1248, 28.0351",15.8,Business,General Travel,73.31,July
2024-07-18,2024-07-18 13:58:33,2024-07-18 14:23:17,24.7,"-26.1253, 28.0345","-26.1047, 27.9267",12.25,Business,Client Visit,56.84,July
2024-07-18,2024-07-18 14:49:11,2024-07-18 15:00:32,11.3,"-26.1034, 27.9243","-26.1086, 27.8951",3.3,Business,Meeting,15.31,July
2024-07-19,2024-07-19 06:21:41,2024-07-19 07:07:04,45.4,"-26.1091, 27.8971","-26.2347, 28.0919",35.42,Business,Long Distance,164.35,July
2024-07-19,2024-07-19 07:23:45,2024-07-19 08:26:33,62.8,"-26.2326, 28.0934","-25.9725, 28.1303",38.55,Business,Long Distance,178.87,July
2024-07-19,2024-07-19 08:35:38,2024-07-19 09:02:50,27.2,"-25.9709, 28.1311","-25.9072, 28.0335",20.04,Business,Meeting,92.99,July
2024-07-19,2024-07-19 09:35:02,2024-07-19 10:09:31,34.5,"-25.9054, 28.0349","-26.1293, 27.9026",37.07,Business,Client Visit,172.0,July
2024-07-19,2024-07-19 15:02:50,2024-07-19 15:08:29,5.7,"-26.1222, 27.8999","-26.1093, 27.8859",2.01,Business,Meeting,9.33,July
2024-07-20,2024-07-20 13:19:53,2024-07-20 13:31:58,12.1,"-26.1094, 27.8958","-26.1091, 27.8859",2.12,Business,Meeting,9.84,July
2024-07-20,2024-07-20 13:34:55,2024-07-20 13:48:54,14.0,"-26.1092, 27.8861","-26.1119, 27.8914",1.41,Business,Meeting,6.54,July
2024-07-21,2024-07-21 13:17:24,2024-07-21 13:26:45,9.3,"-26.1088, 27.8861","-26.1095, 27.8958",2.15,Business,Meeting,9.98,July
2024-07-22,2024-07-22 06:40:01,2024-07-22 06:50:32,10.5,"-26.1093, 27.8958","-26.13, 27.9038",2.74,Business,Local Travel,12.71,July
2024-07-22,2024-07-22 07:52:10,2024-07-22 08:06:21,14.2,"-26.1293, 27.9026","-26.0818, 27.9264",5.97,Business,General Travel,27.7,July
2024-07-22,2024-07-22 10:01:30,2024-07-22 10:23:58,22.5,"-26.0848, 27.9269","-26.1296, 27.9029",5.82,Business,Client Visit,27.0,July
2024-07-22,2024-07-22 13:43:48,2024-07-22 14:08:24,24.6,"-26.1295, 27.903","-26.1093, 27.8957",10.83,Business,Client Visit,50.25,July
2024-07-22,2024-07-22 15:15:42,2024-07-22 15:35:37,19.9,"-26.11, 27.8969","-26.1252, 27.8654",7.44,Business,Client Visit,34.52,July
2024-07-22,2024-07-22 16:24:55,2024-07-22 16:52:02,27.1,"-26.125, 27.8694","-26.109, 27.8864",5.93,Business,Client Visit,27.52,July
2024-07-22,2024-07-22 16:59:56,2024-07-22 17:07:01,7.1,"-26.1083, 27.8871","-26.1096, 27.8956",2.61,Business,Meeting,12.11,July
2024-07-23,2024-07-23 08:49:25,2024-07-23 09:07:34,18.1,"-26.1094, 27.8958","-26.0511, 27.8909",7.26,Business,Meeting,33.69,July
2024-07-23,2024-07-23 12:12:03,2024-07-23 12:36:24,24.4,"-26.0518, 27.8936","-26.01, 27.9946",16.01,Business,Client Visit,74.29,July
2024-07-23,2024-07-23 13:19:54,2024-07-23 13:32:13,12.3,"-26.01, 27.9946","-26.0329, 28.0127",3.17,Business,Meeting,14.71,July
2024-07-23,2024-07-23 14:02:54,2024-07-23 14:33:24,30.5,"-26.033, 28.0127","-26.1096, 27.8956",15.58,Business,Client Visit,72.29,July
2024-07-23,2024-07-23 16:13:28,2024-07-23 16:23:56,10.5,"-26.1095, 27.8956","-26.1095, 27.886",2.61,Business,Meeting,12.11,July
2024-07-24,2024-07-24 17:39:51,2024-07-24 18:05:35,25.7,"-26.1094, 27.8958","-26.107, 27.8841",5.3,Business,Client Visit,24.59,July
2024-07-25,2024-07-25 09:15:43,2024-07-25 10:08:15,52.5,"-26.1094, 27.8958","-25.9129, 28.2039",41.54,Business,Client Visit,192.75,July
2024-07-25,2024-07-25 11:10:51,2024-07-25 11:51:07,40.3,"-25.913, 28.204","-26.1038, 27.9244",40.66,Business,Client Visit,188.66,July
2024-07-25,2024-07-25 11:59:30,2024-07-25 12:09:36,10.1,"-26.1045, 27.9263","-26.1095, 27.8958",4.1,Business,Meeting,19.02,July
2024-07-26,2024-07-26 06:31:10,2024-07-26 09:26:02,174.9,"-26.1308, 27.9031","-26.1308, 27.9031",6.53,Business,General Travel,30.3,July
2024-07-26,2024-07-26 14:25:46,2024-07-26 15:03:28,37.7,"-26.1508, 28.029","-26.1048, 27.927",13.23,Business,Client Visit,61.39,July
2024-07-26,2024-07-26 15:13:15,2024-07-26 15:33:54,20.6,"-26.1285, 27.9046","-26.1047, 27.924",3.27,Business,Meeting,15.17,July
2024-07-26,2024-07-26 15:42:54,2024-07-26 15:58:15,15.3,"-26.1043, 27.9239","-26.1094, 27.8958",3.18,Business,Meeting,14.76,July
2024-07-26,2024-07-26 18:41:25,2024-07-26 18:49:54,8.5,"-26.1094, 27.8957","-26.1093, 27.8859",1.48,Business,Local Travel,6.87,July
2024-07-26,2024-07-26 19:21:00,2024-07-26 19:27:16,6.3,"-26.1128, 27.8914","-26.1095, 27.8958",2.36,Business,Local Travel,10.95,July
2024-07-27,2024-07-27 09:06:09,2024-07-27 09:37:39,31.5,"-26.1094, 27.8958","-26.0613, 27.9456",7.31,Business,Client Visit,33.92,July
2024-07-27,2024-07-27 09:47:22,2024-07-27 10:53:54,66.5,"-26.0625, 27.9457","-26.0802, 27.927",2.71,Business,Meeting,12.57,July
2024-07-27,2024-07-27 11:16:24,2024-07-27 12:26:38,70.2,"-26.1056, 27.9265","-26.1422, 27.9226",4.09,Business,Meeting,18.98,July
2024-07-27,2024-07-27 13:06:25,2024-07-27 14:42:25,96.0,"-26.1201, 27.9009","-26.1094, 27.8958",1.29,Business,Meeting,5.99,July
2024-07-29,2024-07-29 07:47:59,2024-07-29 10:24:10,156.2,"-26.1093, 27.8956","-26.1561, 27.8187",18.43,Business,General Travel,85.52,July
2024-07-29,2024-07-29 15:17:00,2024-07-29 15:56:18,39.3,"-26.1095, 27.8957","-26.1252, 27.8654",7.14,Business,Client Visit,33.13,July
2024-07-29,2024-07-29 16:32:15,2024-07-29 16:53:53,21.6,"-26.1294, 27.9026","-26.1094, 27.8958",2.32,Business,Meeting,10.76,July
2024-07-30,2024-07-30 06:30:07,2024-07-30 06:52:25,22.3,"-26.1099, 27.8929","-26.1307, 27.9035",3.94,Business,Local Travel,18.28,July
2024-07-30,2024-07-30 12:20:16,2024-07-30 12:28:17,8.0,"-26.1294, 27.9028","-26.148, 27.8926",2.34,Business,Meeting,10.86,July
2024-07-30,2024-07-30 12:33:53,2024-07-30 13:03:51,30.0,"-26.1469, 27.8928","-26.1139, 27.8951",3.69,Business,Meeting,17.12,July
2024-07-31,2024-07-31 06:34:31,2024-07-31 08:16:14,101.7,"-26.1093, 27.8957","-25.9407, 28.1449",67.85,Business,Long Distance,314.82,July
2024-07-31,2024-07-31 08:52:57,2024-07-31 16:03:07,430.2,"-25.8952, 28.0506","-25.9071, 28.0345",29.75,Business,Long Distance,138.04,July
2024-07-31,2024-07-31 16:08:38,2024-07-31 16:22:40,14.0,"-26.1103, 27.887","-26.1094, 27.8958",2.26,Business,Meeting,10.49,July
2024-08-01,2024-08-01 13:46:33,2024-08-01 13:56:42,10.2,"-26.1095, 27.8956","-26.1092, 27.8858",2.26,Business,Meeting,10.49,August
2024-08-02,2024-08-02 16:25:46,2024-08-02 16:52:21,26.6,"-26.1094, 27.8958","-26.1, 27.9061",1.89,Business,Meeting,8.77,August
